Information: Updating design information... (UID-85)
Information: Propagating switching activity (low effort zero delay simulation). (PWR-6)
Warning: There is no defined clock in the design. (PWR-80)
 
****************************************
Report : power
        -net
        -cell
        -hier
        -analysis_effort low
        -sort_mode dynamic_power
Design : Lab1_FIR_DUT
Version: O-2018.06-SP4
Date   : Fri Nov 19 12:40:27 2021
****************************************


Library(s) Used:

    NangateOpenCellLibrary (File: /software/dk/nangate45/synopsys/NangateOpenCellLibrary_typical_ecsm_nowlm.db)


Operating Conditions: typical   Library: NangateOpenCellLibrary
Wire Load Model Mode: top

Design        Wire Load Model            Library
------------------------------------------------
Lab1_FIR_DUT           5K_hvratio_1_1    NangateOpenCellLibrary


Global Operating Voltage = 1.1  
Power-specific unit information :
    Voltage Units = 1V
    Capacitance Units = 1.000000ff
    Time Units = 1ns
    Dynamic Power Units = 1uW    (derived from V,C,T units)
    Leakage Power Units = 1nW



  Attributes
  ----------
      a  -  Switching activity information annotated on net
      d  -  Default switching activity information on net

                             Total      Static   Toggle   Switching
Net                          Net Load   Prob.    Rate     Power      Attrs
mult_180_G2_n298              32.201    0.472    0.0475      0.9249  a
mult_180_G5_n298              32.201    0.521    0.0475      0.9249  a
mult_180_G8_n298              32.201    0.570    0.0475      0.9249  a
x_z[5]                        15.705    0.368    0.0490      0.4656  a
mult_132_G6_n304              29.082    0.608    0.0521      0.9161  a
mult_132_G9_n304              29.082    0.608    0.0521      0.9161  a
mult_156_G7_n304              29.082    0.608    0.0521      0.9161  a
mult_156_G10_n304             29.082    0.608    0.0521      0.9161  a
mult_180_G8_n304              29.082    0.608    0.0521      0.9161  a
x_y[7]                        13.280    0.381    0.0536      0.4306  a
x_z[35]                       14.893    0.430    0.0505      0.4553  a
x_y[45]                       14.893    0.443    0.0505      0.4553  a
x_x[55]                       14.893    0.455    0.0505      0.4553  a
x_y[105]                      14.893    0.541    0.0505      0.4553  a
x_z[65]                       14.893    0.479    0.0505      0.4553  a
x_z[95]                       14.893    0.528    0.0505      0.4553  a
x_y[75]                       14.893    0.492    0.0505      0.4553  a
x_x[85]                       14.893    0.504    0.0505      0.4553  a
x_x[25]                       14.893    0.368    0.0490      0.4415  a
x_y[15]                       14.893    0.368    0.0490      0.4415  a
mult_119_n298                 32.201    0.632    0.0459      0.8950  a
mult_132_G9_n298              32.201    0.632    0.0459      0.8950  a
mult_156_G2_n298              32.201    0.632    0.0459      0.8950  a
mult_156_G10_n298             32.201    0.632    0.0459      0.8950  a
mult_180_G3_n298              32.201    0.632    0.0459      0.8950  a
mult_132_G3_n309              29.082    0.496    0.0505      0.8892  a
mult_132_G6_n309              29.082    0.545    0.0505      0.8892  a
mult_148_n309                 29.082    0.459    0.0505      0.8892  a
mult_156_G4_n309              29.082    0.508    0.0505      0.8892  a
mult_156_G7_n309              29.082    0.557    0.0505      0.8892  a
mult_180_G2_n309              29.082    0.472    0.0505      0.8892  a
mult_180_G5_n309              29.082    0.521    0.0505      0.8892  a
mult_180_G8_n309              29.082    0.570    0.0505      0.8892  a
x_z[7]                        13.280    0.392    0.0521      0.4183  a
mult_119_n356                 22.291    0.755    0.0613      0.8261  a
mult_132_G3_n356              22.291    0.755    0.0613      0.8261  a
mult_156_G2_n356              22.291    0.755    0.0613      0.8261  a
mult_156_G4_n356              22.291    0.755    0.0613      0.8261  a
mult_171_n356                 22.291    0.755    0.0613      0.8261  a
mult_180_G3_n356              22.291    0.755    0.0613      0.8261  a
mult_180_G5_n356              22.291    0.755    0.0613      0.8261  a
mult_180_G2_n356              22.291    0.755    0.0613      0.8261  a
mult_148_n356                 22.291    0.755    0.0613      0.8261  a
mult_148_n357                 27.415    0.692    0.0413      0.6858  a
mult_180_G2_n357              27.415    0.704    0.0413      0.6858  a
mult_156_G11_n303             26.533    0.619    0.0536      0.8604  a
mult_132_G9_n309              29.082    0.632    0.0490      0.8622  a
mult_156_G10_n309             29.082    0.632    0.0490      0.8622  a
mult_132_G4_n298              32.201    0.533    0.0444      0.8652  a
mult_132_G7_n298              32.201    0.582    0.0444      0.8652  a
mult_156_G5_n298              32.201    0.545    0.0444      0.8652  a
mult_156_G8_n298              32.201    0.594    0.0444      0.8652  a
mult_180_G6_n298              32.201    0.557    0.0444      0.8652  a
mult_180_G9_n298              32.201    0.606    0.0444      0.8652  a
x_z[107]                      14.893    0.528    0.0475      0.4277  a
x_x[75]                       14.893    0.355    0.0459      0.4139  a
x_y[65]                       14.893    0.355    0.0459      0.4139  a
x_y[95]                       14.893    0.355    0.0459      0.4139  a
x_z[55]                       14.893    0.355    0.0459      0.4139  a
x_z[85]                       14.893    0.355    0.0459      0.4139  a
x_x[105]                      14.893    0.355    0.0459      0.4139  a
mult_119_n319                 25.527    0.620    0.0551      0.8514  a
mult_132_G4_n319              25.527    0.620    0.0551      0.8514  a
mult_148_n319                 25.527    0.596    0.0551      0.8514  a
mult_156_G2_n319              25.527    0.620    0.0551      0.8514  a
mult_156_G5_n319              25.527    0.620    0.0551      0.8514  a
mult_180_G2_n319              25.527    0.596    0.0551      0.8514  a
mult_180_G3_n319              25.527    0.620    0.0551      0.8514  a
mult_180_G6_n319              25.527    0.620    0.0551      0.8514  a
x_x[37]                       14.893    0.380    0.0459      0.4139  a
x_x[67]                       14.893    0.380    0.0459      0.4139  a
x_x[97]                       14.893    0.380    0.0459      0.4139  a
x_y[27]                       14.893    0.380    0.0459      0.4139  a
x_y[57]                       14.893    0.380    0.0459      0.4139  a
x_y[87]                       14.893    0.380    0.0459      0.4139  a
x_z[17]                       14.893    0.380    0.0459      0.4139  a
x_z[47]                       14.893    0.380    0.0459      0.4139  a
x_z[77]                       14.893    0.380    0.0459      0.4139  a
mult_180_G8_n356              22.291    0.704    0.0597      0.8054  a
mult_156_G7_n356              22.291    0.692    0.0597      0.8054  a
mult_132_G6_n356              22.291    0.680    0.0597      0.8054  a
mult_180_G6_n356              22.291    0.680    0.0597      0.8054  a
mult_156_G5_n356              22.291    0.668    0.0597      0.8054  a
mult_132_G4_n356              22.291    0.655    0.0597      0.8054  a
mult_180_G4_n356              22.291    0.655    0.0597      0.8054  a
