Information: Updating design information... (UID-85)
Information: Propagating switching activity (low effort zero delay simulation). (PWR-6)
Warning: There is no defined clock in the design. (PWR-80)
 
****************************************
Report : power
        -net
        -cell
        -hier
        -analysis_effort low
        -sort_mode dynamic_power
Design : Lab1_FIR_DUT
Version: O-2018.06-SP4
Date   : Sun Nov  7 20:27:46 2021
****************************************


Library(s) Used:

    NangateOpenCellLibrary (File: /software/dk/nangate45/synopsys/NangateOpenCellLibrary_typical_ecsm_nowlm.db)


Operating Conditions: typical   Library: NangateOpenCellLibrary
Wire Load Model Mode: top

Design        Wire Load Model            Library
------------------------------------------------
Lab1_FIR_DUT           5K_hvratio_1_1    NangateOpenCellLibrary


Global Operating Voltage = 1.1  
Power-specific unit information :
    Voltage Units = 1V
    Capacitance Units = 1.000000ff
    Time Units = 1ns
    Dynamic Power Units = 1uW    (derived from V,C,T units)
    Leakage Power Units = 1nW



  Attributes
  ----------
      a  -  Switching activity information annotated on net
      d  -  Default switching activity information on net

                             Total      Static   Toggle   Switching
Net                          Net Load   Prob.    Rate     Power      Attrs
mult_73_G3_n339               18.860    0.814    0.0373      0.4254  a
mult_73_G6_n339               18.860    0.814    0.0373      0.4254  a
mult_73_G7_n339               18.860    0.814    0.0373      0.4254  a
REGi_5_n44                     1.972    0.567    0.0457      0.0545  a
REGi_4_n44                     1.972    0.515    0.0461      0.0550  a
mult_73_G11_n339              18.860    0.814    0.0373      0.4254  a
REGi_6_n44                     1.972    0.567    0.0457      0.0545  a
REGi_7_n44                     1.972    0.567    0.0457      0.0545  a
REGout_n49                     1.972    0.469    0.0466      0.0556  a
REGout_n50                     1.972    0.482    0.0461      0.0550  a
mult_73_G10_n41                3.782    0.452    0.0806      0.1844  a
mult_73_G10_n42                3.782    0.548    0.0806      0.1844  a
w_ADD_5__6_                    4.055    0.620    0.0452      0.1109  a
REGi_10_n44                    1.972    0.576    0.0447      0.0534  a
REGi_8_n44                     1.972    0.520    0.0452      0.0539  a
REGi_9_n44                     1.972    0.524    0.0452      0.0539  a
mult_73_G11_n41                3.782    0.401    0.0801      0.1834  a
mult_73_G11_n42                3.782    0.599    0.0801      0.1834  a
REGout_n48                     1.972    0.403    0.0443      0.0528  a
REGi_2_n47                     1.972    0.562    0.0438      0.0523  a
REGi_1_n47                     1.972    0.510    0.0443      0.0528  a
REGin_n16                      1.972    0.506    0.0443      0.0528  a
REGi_2_n46                     1.972    0.562    0.0438      0.0523  a
REGi_1_n46                     1.972    0.510    0.0443      0.0528  a
REGin_n17                      1.972    0.506    0.0443      0.0528  a
REGi_2_n52                     1.972    0.562    0.0438      0.0523  a
REGi_1_n52                     1.972    0.510    0.0443      0.0528  a
REGin_n11                      1.972    0.506    0.0443      0.0528  a
REGi_5_n47                     1.972    0.571    0.0429      0.0511  a
REGi_6_n47                     1.972    0.571    0.0429      0.0511  a
REGi_3_n47                     1.972    0.515    0.0433      0.0517  a
REGi_5_n46                     1.972    0.571    0.0429      0.0511  a
REGi_4_n47                     1.972    0.520    0.0433      0.0517  a
REGi_2_n43                     1.972    0.562    0.0429      0.0511  a
REGi_6_n46                     1.972    0.571    0.0429      0.0511  a
REGi_1_n43                     1.972    0.510    0.0433      0.0517  a
REGin_n20                      1.972    0.506    0.0433      0.0517  a
REGi_3_n46                     1.972    0.515    0.0433      0.0517  a
REGi_4_n46                     1.972    0.520    0.0433      0.0517  a
REGi_5_n52                     1.972    0.571    0.0429      0.0511  a
w_ADD_3__6_                    3.782    0.490    0.0433      0.0992  a
mult_66_n46                    3.072    0.581    0.0839      0.1559  a
REGi_6_n52                     1.972    0.571    0.0429      0.0511  a
REGi_3_n52                     1.972    0.515    0.0433      0.0517  a
REGi_4_n52                     1.972    0.520    0.0433      0.0517  a
REGi_10_n47                    1.972    0.585    0.0419      0.0500  a
REGi_6_n43                     1.972    0.576    0.0419      0.0500  a
REGi_10_n46                    1.972    0.585    0.0419      0.0500  a
mult_73_G2_n46                 3.072    0.534    0.0834      0.1550  a
REGi_7_n47                     1.972    0.524    0.0424      0.0506  a
REGi_9_n47                     1.972    0.534    0.0424      0.0506  a
x[0]                           2.010    0.415    0.0419      0.0510  a
